env_id,H,W,density,planner,method,perturbation,kmax,kendall_tau,jaccard_topk,cose_jaccard,calls_base,time_base,calls_pert,time_pert
1,30,30,0.2,a_star,shap,jitter,5,1.0,1.0,,1200,1.1584254931658506,500,1.6156077701598406
1,30,30,0.2,a_star,lime,jitter,5,-0.4444444444444444,0.1111111111111111,,500,0.4161683330312371,250,0.9105943101458251
1,30,30,0.2,a_star,rand,jitter,5,0.05555555555555555,0.25,,0,0.00023355195298790932,0,0.00013833818957209587
1,30,30,0.2,a_star,geodesic,jitter,5,0.8888888888888888,1.0,,0,0.0007461453787982464,0,0.0006906129419803619
1,30,30,0.2,a_star,cose,jitter,,,,0.0,3,0.008696530014276505,1,0.0035877381451427937
1,30,30,0.2,a_star,shap,dilate,5,1.0,0.8,,1200,1.1584254931658506,250,0.34344330662861466
1,30,30,0.2,a_star,lime,dilate,5,0.6666666666666666,0.5,,500,0.4161683330312371,250,0.32466013729572296
1,30,30,0.2,a_star,rand,dilate,5,-0.6666666666666666,0.2857142857142857,,0,0.00023355195298790932,0,9.766314178705215e-05
1,30,30,0.2,a_star,geodesic,dilate,5,0.6666666666666666,0.2857142857142857,,0,0.0007461453787982464,0,0.0006325677968561649
1,30,30,0.2,a_star,cose,dilate,,,,1.0,3,0.008696530014276505,3,0.017668758053332567
1,30,30,0.2,a_star,shap,erode,5,1.0,1.0,,1200,1.1584254931658506,600,0.8549908879213035
1,30,30,0.2,a_star,lime,erode,5,-0.16363636363636364,0.25,,500,0.4161683330312371,250,0.4037619777955115
1,30,30,0.2,a_star,rand,erode,5,-0.09090909090909091,0.1111111111111111,,0,0.00023355195298790932,0,0.0001231948845088482
1,30,30,0.2,a_star,geodesic,erode,5,0.38181818181818183,0.6666666666666666,,0,0.0007461453787982464,0,0.0006934544071555138
1,30,30,0.2,a_star,cose,erode,,,,0.0,3,0.008696530014276505,1,0.0018681171350181103
1,30,30,0.2,a_star,shap,distractors,5,1.0,1.0,,1200,1.1584254931658506,700,0.5881342482753098
1,30,30,0.2,a_star,lime,distractors,5,0.16363636363636364,0.25,,500,0.4161683330312371,250,0.1772992038168013
1,30,30,0.2,a_star,rand,distractors,5,-0.23636363636363636,0.25,,0,0.00023355195298790932,0,0.00010032998397946358
1,30,30,0.2,a_star,geodesic,distractors,5,-0.16363636363636364,0.1111111111111111,,0,0.0007461453787982464,0,0.0007121157832443714
1,30,30,0.2,a_star,cose,distractors,,,,1.0,3,0.008696530014276505,3,0.00852101482450962
1,30,30,0.2,dijkstra,shap,jitter,5,1.0,1.0,,1200,8.453002308029681,600,8.595960124861449
1,30,30,0.2,dijkstra,lime,jitter,5,-0.09090909090909091,0.25,,500,1.9803691431879997,250,3.3966953279450536
1,30,30,0.2,dijkstra,rand,jitter,5,-0.09090909090909091,0.42857142857142855,,0,0.00012156181037425995,0,0.00012540211901068687
1,30,30,0.2,dijkstra,geodesic,jitter,5,0.5636363636363636,0.6666666666666666,,0,0.0007009785622358322,0,0.0006963652558624744
1,30,30,0.2,dijkstra,cose,jitter,,,,0.0,3,0.037502698600292206,1,0.012244509998708963
1,30,30,0.2,dijkstra,shap,dilate,5,1.0,0.8,,1200,8.453002308029681,250,1.6851844522170722
1,30,30,0.2,dijkstra,lime,dilate,5,0.6666666666666666,0.5,,500,1.9803691431879997,250,0.9114656588062644
1,30,30,0.2,dijkstra,rand,dilate,5,-0.3333333333333333,0.5,,0,0.00012156181037425995,0,0.00010801013559103012
1,30,30,0.2,dijkstra,geodesic,dilate,5,0.6666666666666666,0.2857142857142857,,0,0.0007009785622358322,0,0.0006213043816387653
1,30,30,0.2,dijkstra,cose,dilate,,,,1.0,3,0.037502698600292206,3,0.024503535125404596
1,30,30,0.2,dijkstra,shap,erode,5,1.0,1.0,,1200,8.453002308029681,600,9.175387350842357
1,30,30,0.2,dijkstra,lime,erode,5,0.23636363636363636,0.42857142857142855,,500,1.9803691431879997,250,3.517205698415637
1,30,30,0.2,dijkstra,rand,erode,5,0.12727272727272726,0.6666666666666666,,0,0.00012156181037425995,0,0.00012164516374468803
1,30,30,0.2,dijkstra,geodesic,erode,5,0.38181818181818183,0.6666666666666666,,0,0.0007009785622358322,0,0.0005694660358130932
1,30,30,0.2,dijkstra,cose,erode,,,,0.0,3,0.037502698600292206,1,0.014054467901587486
1,30,30,0.2,dijkstra,shap,distractors,5,1.0,1.0,,1200,8.453002308029681,650,4.9344246299006045
1,30,30,0.2,dijkstra,lime,distractors,5,0.16363636363636364,0.42857142857142855,,500,1.9803691431879997,250,0.9239433240145445
1,30,30,0.2,dijkstra,rand,distractors,5,0.38181818181818183,0.42857142857142855,,0,0.00012156181037425995,0,0.00011348770931363106
1,30,30,0.2,dijkstra,geodesic,distractors,5,0.8181818181818182,1.0,,0,0.0007009785622358322,0,0.0005879639647901058
1,30,30,0.2,dijkstra,cose,distractors,,,,1.0,3,0.037502698600292206,3,0.03475513681769371
1,30,30,0.2,bfs,shap,jitter,5,1.0,1.0,,1200,6.904415179044008,600,6.196481683757156
1,30,30,0.2,bfs,lime,jitter,5,-0.2727272727272727,0.25,,500,1.3436746359802783,250,2.4835376259870827
1,30,30,0.2,bfs,rand,jitter,5,0.16363636363636364,0.42857142857142855,,0,0.00010582199320197105,0,0.00011282786726951599
1,30,30,0.2,bfs,geodesic,jitter,5,0.6727272727272727,0.42857142857142855,,0,0.0005712932907044888,0,0.0005994858220219612
1,30,30,0.2,bfs,cose,jitter,,,,0.0,3,0.028252669610083103,1,0.009481085930019617
1,30,30,0.2,bfs,shap,dilate,5,1.0,0.8,,1200,6.904415179044008,250,1.1307379798963666
1,30,30,0.2,bfs,lime,dilate,5,0.6666666666666666,0.125,,500,1.3436746359802783,250,0.6540096779353917
1,30,30,0.2,bfs,rand,dilate,5,-0.6666666666666666,0.2857142857142857,,0,0.00010582199320197105,0,0.00010085571557283401
1,30,30,0.2,bfs,geodesic,dilate,5,0.6666666666666666,0.2857142857142857,,0,0.0005712932907044888,0,0.0005327248945832253
1,30,30,0.2,bfs,cose,dilate,,,,1.0,3,0.028252669610083103,3,0.020859336014837027
1,30,30,0.2,bfs,shap,erode,5,1.0,1.0,,1200,6.904415179044008,600,6.750800943933427
1,30,30,0.2,bfs,lime,erode,5,-0.01818181818181818,0.25,,500,1.3436746359802783,250,2.76188146090135
1,30,30,0.2,bfs,rand,erode,5,0.3090909090909091,0.42857142857142855,,0,0.00010582199320197105,0,0.00011383090168237686
1,30,30,0.2,bfs,geodesic,erode,5,0.38181818181818183,0.6666666666666666,,0,0.0005712932907044888,0,0.000592903234064579
1,30,30,0.2,bfs,cose,erode,,,,0.0,3,0.028252669610083103,1,0.011320939753204584
1,30,30,0.2,bfs,shap,distractors,5,1.0,1.0,,1200,6.904415179044008,700,3.7289629229344428
1,30,30,0.2,bfs,lime,distractors,5,0.4909090909090909,0.42857142857142855,,500,1.3436746359802783,250,0.7591372448951006
1,30,30,0.2,bfs,rand,distractors,5,-0.23636363636363636,0.1111111111111111,,0,0.00010582199320197105,0,0.00010876590386033058
1,30,30,0.2,bfs,geodesic,distractors,5,0.7090909090909091,0.6666666666666666,,0,0.0005712932907044888,0,0.000610120128840208
1,30,30,0.2,bfs,cose,distractors,,,,1.0,3,0.028252669610083103,3,0.02800779789686203
1,30,30,0.2,dfs,shap,jitter,5,1.0,1.0,,1200,0.36862393468618393,500,0.26329196989536285
1,30,30,0.2,dfs,lime,jitter,5,-0.1111111111111111,0.6666666666666666,,500,0.08651784062385559,250,0.13385933125391603
1,30,30,0.2,dfs,rand,jitter,5,0.05555555555555555,0.42857142857142855,,0,8.79121944308281e-05,0,9.658932685852051e-05
1,30,30,0.2,dfs,geodesic,jitter,5,0.6111111111111112,0.42857142857142855,,0,0.0005700038745999336,0,0.0005398411303758621
1,30,30,0.2,dfs,cose,jitter,,,,0.0,3,0.0016920207999646664,1,0.0005630017258226871
1,30,30,0.2,dfs,shap,dilate,5,1.0,0.8,,1200,0.36862393468618393,250,0.0756765897385776
1,30,30,0.2,dfs,lime,dilate,5,0.3333333333333333,0.2857142857142857,,500,0.08651784062385559,250,0.06697191903367639
1,30,30,0.2,dfs,rand,dilate,5,1.0,0.2857142857142857,,0,8.79121944308281e-05,0,8.36830586194992e-05
1,30,30,0.2,dfs,geodesic,dilate,5,0.6666666666666666,0.2857142857142857,,0,0.0005700038745999336,0,0.0005043037235736847
1,30,30,0.2,dfs,cose,dilate,,,,1.0,3,0.0016920207999646664,3,0.002369515597820282
1,30,30,0.2,dfs,shap,erode,5,1.0,1.0,,1200,0.36862393468618393,600,0.308853663969785
1,30,30,0.2,dfs,lime,erode,5,0.16363636363636364,0.42857142857142855,,500,0.08651784062385559,250,0.12754622614011168
1,30,30,0.2,dfs,rand,erode,5,0.34545454545454546,0.6666666666666666,,0,8.79121944308281e-05,0,9.704381227493286e-05
1,30,30,0.2,dfs,geodesic,erode,5,0.38181818181818183,0.6666666666666666,,0,0.0005700038745999336,0,0.0005462998524308205
1,30,30,0.2,dfs,cose,erode,,,,0.0,3,0.0016920207999646664,1,0.0005257148295640945
1,30,30,0.2,dfs,shap,distractors,5,1.0,1.0,,1200,0.36862393468618393,700,0.1776005388237536
1,30,30,0.2,dfs,lime,distractors,5,0.2,0.42857142857142855,,500,0.08651784062385559,250,0.046553383115679026
1,30,30,0.2,dfs,rand,distractors,5,-0.01818181818181818,0.25,,0,8.79121944308281e-05,0,8.975295349955559e-05
1,30,30,0.2,dfs,geodesic,distractors,5,0.34545454545454546,0.42857142857142855,,0,0.0005700038745999336,0,0.0005721691995859146
1,30,30,0.2,dfs,cose,distractors,,,,1.0,3,0.0016920207999646664,3,0.0016922550275921822
1,30,30,0.2,theta_star,shap,jitter,5,1.0,1.0,,1200,1.113587903790176,550,1.1810530358925462
1,30,30,0.2,theta_star,lime,jitter,5,0.2,0.42857142857142855,,500,0.40936553524807096,250,0.6239874083548784
1,30,30,0.2,theta_star,rand,jitter,5,-0.06666666666666667,0.25,,0,9.414087980985641e-05,0,9.547872468829155e-05
1,30,30,0.2,theta_star,geodesic,jitter,5,0.5111111111111111,0.6666666666666666,,0,0.0005640028975903988,0,0.0005696751177310944
1,30,30,0.2,theta_star,cose,jitter,,,,0.0,3,0.008335679303854704,1,0.0027429359033703804
1,30,30,0.2,theta_star,shap,dilate,5,1.0,0.8,,1200,1.113587903790176,250,0.4566656961105764
1,30,30,0.2,theta_star,lime,dilate,5,0.6666666666666666,0.2857142857142857,,500,0.40936553524807096,250,0.3448356771841645
1,30,30,0.2,theta_star,rand,dilate,5,0.0,0.125,,0,9.414087980985641e-05,0,9.753601625561714e-05
1,30,30,0.2,theta_star,geodesic,dilate,5,0.6666666666666666,0.2857142857142857,,0,0.0005640028975903988,0,0.0005358699709177017
1,30,30,0.2,theta_star,cose,dilate,,,,1.0,3,0.008335679303854704,3,0.021443761885166168
1,30,30,0.2,theta_star,shap,erode,5,1.0,1.0,,1200,1.113587903790176,600,0.9275117912329733
1,30,30,0.2,theta_star,lime,erode,5,-0.23636363636363636,0.1111111111111111,,500,0.40936553524807096,250,0.42108977725729346
1,30,30,0.2,theta_star,rand,erode,5,-0.01818181818181818,0.42857142857142855,,0,9.414087980985641e-05,0,9.07466746866703e-05
1,30,30,0.2,theta_star,geodesic,erode,5,0.38181818181818183,0.6666666666666666,,0,0.0005640028975903988,0,0.0005655568093061447
1,30,30,0.2,theta_star,cose,erode,,,,0.0,3,0.008335679303854704,1,0.001941012218594551
1,30,30,0.2,theta_star,shap,distractors,5,1.0,1.0,,1200,1.113587903790176,700,0.6968922670930624
1,30,30,0.2,theta_star,lime,distractors,5,0.7090909090909091,0.6666666666666666,,500,0.40936553524807096,250,0.19363924721255898
1,30,30,0.2,theta_star,rand,distractors,5,0.45454545454545453,0.25,,0,9.414087980985641e-05,0,8.964771404862404e-05
1,30,30,0.2,theta_star,geodesic,distractors,5,0.5636363636363636,0.6666666666666666,,0,0.0005640028975903988,0,0.000588991679251194
1,30,30,0.2,theta_star,cose,distractors,,,,1.0,3,0.008335679303854704,3,0.008367529138922691
2,30,30,0.2,a_star,shap,jitter,5,1.0,1.0,,900,0.9895330332219601,400,1.179077373817563
2,30,30,0.2,a_star,lime,jitter,5,-0.42857142857142855,0.42857142857142855,,500,0.5206719478592277,250,0.9008550639264286
2,30,30,0.2,a_star,rand,jitter,5,-0.3333333333333333,0.42857142857142855,,0,0.00011904165148735046,0,0.00010656611993908882
2,30,30,0.2,a_star,geodesic,jitter,5,0.5238095238095238,0.6666666666666666,,0,0.0005534952506422997,0,0.000539747066795826
2,30,30,0.2,a_star,cose,jitter,,,,0.0,3,0.012531956657767296,1,0.004516542889177799
2,30,30,0.2,a_star,shap,dilate,5,1.0,1.0,,900,0.9895330332219601,300,0.3551401011645794
2,30,30,0.2,a_star,lime,dilate,5,0.6,0.25,,500,0.5206719478592277,250,0.3007169561460614
2,30,30,0.2,a_star,rand,dilate,5,-0.2,0.42857142857142855,,0,0.00011904165148735046,0,8.699391037225723e-05
2,30,30,0.2,a_star,geodesic,dilate,5,-0.2,0.6666666666666666,,0,0.0005534952506422997,0,0.0005236961878836155
2,30,30,0.2,a_star,cose,dilate,,,,1.0,3,0.012531956657767296,3,0.01413405081257224
2,30,30,0.2,a_star,shap,erode,5,1.0,1.0,,900,0.9895330332219601,350,0.530911167152226
2,30,30,0.2,a_star,lime,erode,5,0.2,0.42857142857142855,,500,0.5206719478592277,250,0.45188574213534594
2,30,30,0.2,a_star,rand,erode,5,0.4666666666666667,0.6666666666666666,,0,0.00011904165148735046,0,9.026331827044487e-05
2,30,30,0.2,a_star,geodesic,erode,5,0.2,0.42857142857142855,,0,0.0005534952506422997,0,0.0005175294354557991
2,30,30,0.2,a_star,cose,erode,,,,0.0,3,0.012531956657767296,1,0.0018573300912976265
2,30,30,0.2,a_star,shap,distractors,5,1.0,1.0,,900,0.9895330332219601,550,0.5270679420791566
2,30,30,0.2,a_star,lime,distractors,5,0.2857142857142857,0.25,,500,0.5206719478592277,250,0.2419432350434363
2,30,30,0.2,a_star,rand,distractors,5,0.14285714285714285,0.6666666666666666,,0,0.00011904165148735046,0,9.040301665663719e-05
2,30,30,0.2,a_star,geodesic,distractors,5,0.35714285714285715,0.6666666666666666,,0,0.0005534952506422997,0,0.0005477480590343475
2,30,30,0.2,a_star,cose,distractors,,,,1.0,3,0.012531956657767296,3,0.012514018919318914
2,30,30,0.2,dijkstra,shap,jitter,5,1.0,1.0,,900,6.612872020341456,400,5.263082067947835
2,30,30,0.2,dijkstra,lime,jitter,5,0.14285714285714285,0.42857142857142855,,500,1.6551653440110385,250,3.187465543858707
2,30,30,0.2,dijkstra,rand,jitter,5,0.5238095238095238,0.6666666666666666,,0,0.00010487809777259827,0,0.00010800408199429512
2,30,30,0.2,dijkstra,geodesic,jitter,5,0.3333333333333333,0.42857142857142855,,0,0.0005582030862569809,0,0.0005401228554546833
2,30,30,0.2,dijkstra,cose,jitter,,,,0.0,3,0.035780755802989006,1,0.011751191224902868
2,30,30,0.2,dijkstra,shap,dilate,5,1.0,1.0,,900,6.612872020341456,300,1.952253121882677
2,30,30,0.2,dijkstra,lime,dilate,5,0.4,0.42857142857142855,,500,1.6551653440110385,250,0.6498610880225897
2,30,30,0.2,dijkstra,rand,dilate,5,-0.2,0.42857142857142855,,0,0.00010487809777259827,0,9.634671732783318e-05
2,30,30,0.2,dijkstra,geodesic,dilate,5,-0.2,0.6666666666666666,,0,0.0005582030862569809,0,0.0005234819836914539
2,30,30,0.2,dijkstra,cose,dilate,,,,1.0,3,0.035780755802989006,3,0.026941590942442417
2,30,30,0.2,dijkstra,shap,erode,5,1.0,1.0,,900,6.612872020341456,350,5.032654022797942
2,30,30,0.2,dijkstra,lime,erode,5,0.06666666666666667,0.6666666666666666,,500,1.6551653440110385,250,3.5665193349123
2,30,30,0.2,dijkstra,rand,erode,5,0.06666666666666667,0.42857142857142855,,0,0.00010487809777259827,0,0.00010997382923960686
2,30,30,0.2,dijkstra,geodesic,erode,5,0.2,0.42857142857142855,,0,0.0005582030862569809,0,0.0005338471382856369
2,30,30,0.2,dijkstra,cose,erode,,,,0.0,3,0.035780755802989006,1,0.014107211027294397
2,30,30,0.2,dijkstra,shap,distractors,5,1.0,1.0,,900,6.612872020341456,600,4.014751182869077
2,30,30,0.2,dijkstra,lime,distractors,5,0.5,0.42857142857142855,,500,1.6551653440110385,250,1.1777848396450281
2,30,30,0.2,dijkstra,rand,distractors,5,-0.07142857142857142,0.42857142857142855,,0,0.00010487809777259827,0,0.0001151389442384243
2,30,30,0.2,dijkstra,geodesic,distractors,5,-0.14285714285714285,0.25,,0,0.0005582030862569809,0,0.0006783781573176384
2,30,30,0.2,dijkstra,cose,distractors,,,,1.0,3,0.035780755802989006,3,0.039238857105374336
2,30,30,0.2,bfs,shap,jitter,5,1.0,1.0,,900,4.9274907191284,400,2.1435087183490396
2,30,30,0.2,bfs,lime,jitter,5,0.42857142857142855,0.6666666666666666,,500,1.6810596520081162,250,0.823434719350189
2,30,30,0.2,bfs,rand,jitter,5,0.3333333333333333,0.6666666666666666,,0,0.00011108303442597389,0,9.99700278043747e-05
2,30,30,0.2,bfs,geodesic,jitter,5,0.42857142857142855,0.6666666666666666,,0,0.0005400041118264198,0,0.00053397286683321
2,30,30,0.2,bfs,cose,jitter,,,,1.0,3,0.02889372268691659,3,0.028923150151968002
2,30,30,0.2,bfs,shap,dilate,5,1.0,1.0,,900,4.9274907191284,300,1.3882618001662195
2,30,30,0.2,bfs,lime,dilate,5,0.4,1.0,,500,1.6810596520081162,250,0.7115747360512614
2,30,30,0.2,bfs,rand,dilate,5,0.0,0.42857142857142855,,0,0.00011108303442597389,0,9.297113865613937e-05
2,30,30,0.2,bfs,geodesic,dilate,5,-0.2,0.6666666666666666,,0,0.0005400041118264198,0,0.0005421820096671581
2,30,30,0.2,bfs,cose,dilate,,,,1.0,3,0.02889372268691659,3,0.02169107971712947
2,30,30,0.2,bfs,shap,erode,5,1.0,1.0,,900,4.9274907191284,350,3.957485403865576
2,30,30,0.2,bfs,lime,erode,5,0.2,0.6666666666666666,,500,1.6810596520081162,250,2.803649968933314
2,30,30,0.2,bfs,rand,erode,5,-0.2,0.42857142857142855,,0,0.00011108303442597389,0,0.00010859686881303787
2,30,30,0.2,bfs,geodesic,erode,5,0.2,0.42857142857142855,,0,0.0005400041118264198,0,0.0005404897965490818
2,30,30,0.2,bfs,cose,erode,,,,0.0,3,0.02889372268691659,1,0.01119825104251504
2,30,30,0.2,bfs,shap,distractors,5,1.0,1.0,,900,4.9274907191284,600,3.272734705824405
2,30,30,0.2,bfs,lime,distractors,5,0.42857142857142855,0.42857142857142855,,500,1.6810596520081162,250,0.8578058118000627
2,30,30,0.2,bfs,rand,distractors,5,-0.35714285714285715,0.1111111111111111,,0,0.00011108303442597389,0,0.0001251637004315853
2,30,30,0.2,bfs,geodesic,distractors,5,0.35714285714285715,0.42857142857142855,,0,0.0005400041118264198,0,0.0005813711322844028
2,30,30,0.2,bfs,cose,distractors,,,,1.0,3,0.02889372268691659,3,0.029012407176196575
2,30,30,0.2,dfs,shap,jitter,5,1.0,1.0,,900,0.274750798009336,350,0.19275674410164356
2,30,30,0.2,dfs,lime,jitter,5,-0.2,0.6666666666666666,,500,0.1160201202146709,250,0.14163620816543698
2,30,30,0.2,dfs,rand,jitter,5,0.3333333333333333,0.6666666666666666,,0,8.628377690911293e-05,0,8.615804836153984e-05
2,30,30,0.2,dfs,geodesic,jitter,5,0.06666666666666667,0.42857142857142855,,0,0.000539983157068491,0,0.0005308259278535843
2,30,30,0.2,dfs,cose,jitter,,,,0.0,3,0.0018824911676347256,1,0.0005944320000708103
2,30,30,0.2,dfs,shap,dilate,5,1.0,1.0,,900,0.274750798009336,300,0.09236803092062473
2,30,30,0.2,dfs,lime,dilate,5,0.2,0.42857142857142855,,500,0.1160201202146709,250,0.050244425889104605
2,30,30,0.2,dfs,rand,dilate,5,0.6,0.6666666666666666,,0,8.628377690911293e-05,0,8.546421304345131e-05
2,30,30,0.2,dfs,geodesic,dilate,5,-0.2,0.6666666666666666,,0,0.000539983157068491,0,0.0005294880829751492
2,30,30,0.2,dfs,cose,dilate,,,,1.0,3,0.0018824911676347256,3,0.001878173090517521
2,30,30,0.2,dfs,shap,erode,5,1.0,1.0,,900,0.274750798009336,350,0.17863629292696714
2,30,30,0.2,dfs,lime,erode,5,-0.2,0.42857142857142855,,500,0.1160201202146709,250,0.1271366416476667
2,30,30,0.2,dfs,rand,erode,5,0.4666666666666667,0.6666666666666666,,0,8.628377690911293e-05,0,8.440995588898659e-05
